AÑO,MES,REGIÓN,Código Caleta,Nom_caleta,Código especie,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO
2017,2,9,388,QUEULE,286,Tollo,800000,,1,L,,CHD
2017,2,9,388,QUEULE,230,Corvina,1600000,,1,L,,CHD
2017,2,9,388,QUEULE,226,Cojinoba del norte,1000000,,1,L,BN,CHD
2017,2,9,388,QUEULE,258,Pejegallo,800000,,1,L,,CHD
2017,2,9,388,QUEULE,274,Reineta,1500000,,1,L,,CHD
2017,2,9,388,QUEULE,286,Tollo,800000,,1,L,,CHD
2017,2,14,412,NIEBLA,217,Bacalao de profundidad,12700000,,0.97,L,BN,PP
2017,2,14,412,NIEBLA,217,Bacalao de profundidad,12700000,,2.06,L,BN,PP
2017,2,14,412,NIEBLA,217,Bacalao de profundidad,12700000,,1.11,L,BN,PP
2017,2,14,412,NIEBLA,217,Bacalao de profundidad,12000000,,2.64,L,BN,PP
2017,2,14,412,NIEBLA,654,Jaiba marmola,600000,,0.15,B,BN,CHD
2017,2,14,412,NIEBLA,282,Sierra,600000,,0.6,B,BN,CHD
2017,2,14,412,NIEBLA,230,Corvina,2000000,,0.45,B,BN,CHD
2017,2,14,408,MEHUIN,435,Choro,600000,,1,B,BN,CHD
2017,2,14,408,MEHUIN,430,Chorito,700000,,0.25,B,BN,CHD
2017,2,14,404,VALDIVIA,217,Bacalao de profundidad,12600000,,5.56,L,BN,PP
2017,2,14,699,EL PIOJO,465,Navajuela,800000,,0.02,B,BN,CHD
2017,2,14,699,EL PIOJO,654,Jaiba marmola,400000,,0.04,B,BN,CHD
2017,2,14,699,EL PIOJO,406,Almeja,800000,,0.02,B,BN,CHD
2017,2,14,557,MISISIPPI,430,Chorito,800000,,0.15,B,BN,CHD
2017,2,10,474,DALCAHUE,406,Almeja,320000,,3.56,L,BN,CHD
2017,2,10,494,QUELLON,420,Caracol trumulco,400000,,0.7,L,BN,CHD
2017,2,10,494,QUELLON,430,Chorito,180000,,1.6,O,BN,CHD
2017,2,10,494,QUELLON,136,Luga roja,290000,30,3.6,L,BN,PP
2017,2,10,494,QUELLON,137,Luga negra o crespa,100000,40,4.2,L,BN,PP
2017,2,10,494,QUELLON,136,Luga roja,280000,30,3.4,B,BN,PP
2017,2,10,494,QUELLON,137,Luga negra o crespa,100000,40,1.2,B,BN,PP
2017,3,10,494,QUELLON,406,Almeja,320000,,1.36,L,BN,CHD
2017,2,10,494,QUELLON,430,Chorito,200000,,0.65,B,BN,CHD
2017,2,10,494,QUELLON,654,Jaiba marmola,180000,,0.46,B,BN,PP
2017,2,10,474,DALCAHUE,444,Huepo o navaja de mar,700000,,4.23,L,BN,CHD
2017,2,10,474,DALCAHUE,244,Merluza del sur o austral,1100000,,0.6,L,NM,PP
2017,2,10,474,DALCAHUE,435,Choro,350000,,1.5,L,BN,CHD
2017,2,10,474,DALCAHUE,228,Congrio dorado,1300000,,0.03,L,BN,PP
2017,2,10,474,DALCAHUE,405,Taquilla,170000,,2.75,L,BN,PP
2017,2,10,474,DALCAHUE,810,Erizo,200000,,0.14,L,BN,CHD
2017,2,10,474,DALCAHUE,440,Culengue,200000,,1.35,L,BN,CHD
2017,2,10,474,DALCAHUE,408,Tumbao,190000,,1.09,L,BN,CHD
2017,3,10,494,QUELLON,406,Almeja,320000,,2.2,L,BN,CHD
2017,2,10,474,DALCAHUE,282,Sierra,850000,,0.04,L,BN,CHD
2017,2,10,454,SAN RAFAEL,440,Culengue,300000,,0.7,L,BN,PP
2017,2,10,454,SAN RAFAEL,408,Tumbao,200000,,1,L,BN,PP
2017,2,10,420,ANGELMO,406,Almeja,466666,,0.3,B,BN,CHD
2017,2,10,420,ANGELMO,425,Cholga,200000,,0.98,B,BN,CHD
2017,2,10,420,ANGELMO,430,Chorito,200000,,0.63,B,BN,CHD
2017,3,10,494,QUELLON,406,Almeja,320000,,10.4,L,BN,CHD
2017,2,10,429,ANAHUAC,217,Bacalao de profundidad,12600000,,3.48,B,BN,PP
2017,2,11,514,PUERTO AYSEN,406,Almeja,380000,,,L,BN,PP
2017,2,11,514,PUERTO AYSEN,267,Puye,8500000,,,L,,PP
2017,2,11,514,PUERTO AYSEN,425,Cholga,150000,,,L,,PP
2017,2,11,514,PUERTO AYSEN,435,Choro,150000,,,L,,PP
2017,2,11,514,PUERTO AYSEN,270,Robalo,700000,,,L,,PP
2017,2,11,514,PUERTO AYSEN,440,Culengue,250000,,,L,,PP
2017,2,11,514,PUERTO AYSEN,244,Merluza del sur o austral,1100000,,,L,,PP
2017,2,11,514,PUERTO AYSEN,228,Congrio dorado,1400000,,,L,BN,PP
2017,2,11,514,PUERTO AYSEN,275,Sardina austral o del sur,50000,,,L,,PP
2017,2,11,514,PUERTO AYSEN,654,Jaiba marmola,170000,,,L,,PP
2017,2,11,514,PUERTO AYSEN,136,Luga roja,270000,30,,L,,PP
2017,2,11,514,PUERTO AYSEN,406,Almeja,380000,,,L,BN,PP
2017,2,11,514,PUERTO AYSEN,267,Puye,8500000,,,L,,PP
2017,2,11,514,PUERTO AYSEN,425,Cholga,150000,,,L,,PP
2017,2,11,514,PUERTO AYSEN,435,Choro,150000,,,L,,PP
2017,2,11,514,PUERTO AYSEN,270,Robalo,700000,,,L,,PP
2017,2,11,514,PUERTO AYSEN,440,Culengue,250000,,,L,,PP
2017,2,11,514,PUERTO AYSEN,244,Merluza del sur o austral,1100000,,,L,,PP
2017,2,11,514,PUERTO AYSEN,228,Congrio dorado,1400000,,,L,BN,PP
2017,2,11,514,PUERTO AYSEN,275,Sardina austral o del sur,50000,,,L,,PP
2017,2,11,514,PUERTO AYSEN,654,Jaiba marmola,170000,,,L,,PP
2017,2,11,514,PUERTO AYSEN,136,Luga roja,270000,30,,L,,PP
2017,2,12,534,PUNTA ARENAS,444,Huepo o navaja de mar,714000,,12.64,O,BN,PP
2017,2,12,534,PUNTA ARENAS,475,Ostión del sur,654000,,11.85,O,BN,PP
2017,2,12,536,PUERTO NATALES,228,Congrio dorado,1500000,,1,B,BN,PP
2017,2,12,534,PUNTA ARENAS,444,Huepo o navaja de mar,595000,,0.87,O,BN,PP
2017,2,12,534,PUNTA ARENAS,475,Ostión del sur,705000,,8.5,O,BN,PP
2017,2,12,536,PUERTO NATALES,228,Congrio dorado,1500000,,14,B,BN,PP
2017,2,12,536,PUERTO NATALES,475,Ostión del sur,300000,,24,L,BN,PP
2017,2,12,536,PUERTO NATALES,244,Merluza del sur o austral,1300000,,2.4,B,BN,PP
2017,3,12,536,PUERTO NATALES,228,Congrio dorado,1500000,,13.3,B,BN,PP
2017,2,12,536,PUERTO NATALES,270,Robalo,1500000,,0.18,B,BN,CHD
2017,2,12,536,PUERTO NATALES,475,Ostión del sur,350000,,33,L,BN,PP
2017,2,12,536,PUERTO NATALES,270,Robalo,1500000,,0.58,B,BN,CHD
2017,3,15,4,ARICA,285,Tomoyo,4000000,,0.03,B,BN,CHD
2017,3,15,4,ARICA,219,Cabinza,2000000,,0.02,B,BN,CHD
2017,3,15,4,ARICA,238,Lisa,2000000,,0.01,B,BN,CHD
2017,3,15,4,ARICA,211,Azulejo,2000000,,0.07,B,BN,CHD
2017,3,15,4,ARICA,218,Caballa,2000000,,0.03,B,BN,CHD
2017,3,15,4,ARICA,234,Jurel,2000000,,0.03,B,BN,CHD
2017,3,1,8,RIQUELME,207,Apañado,4000000,,0.04,B,BN,CHD - PP
2017,3,1,8,RIQUELME,217,Bacalao de profundidad,12800000,,0.07,L,BN,PP
2017,3,1,8,RIQUELME,425,Cholga,200000,,1.53,B,BN,CHD
2017,3,1,8,RIQUELME,485,Pulpo,1400000,,0.08,B,BN,PP
2017,3,1,8,RIQUELME,226,Cojinoba del norte,2800000,,0.06,L,BN,CHD
2017,3,1,8,RIQUELME,221,Cabrilla común,2200000,,0.05,B,BN,CHD
2017,3,1,10,CAVANCHA,485,Pulpo,1400000,,0.33,B,BN,CHD
2017,3,1,10,CAVANCHA,485,Pulpo,1400000,,0.3,B,BN,CHD
2017,3,2,38,HUACHAN,485,Pulpo,1500000,,0.95,B,BN,PP
2017,3,2,46,TOCOPILLA,142,Huiro palo,200000,30,3.5,O,BN,PP
2017,3,2,46,TOCOPILLA,141,Chascón o huiro negro,350000,30,6.8,O,BN,PP
2017,3,2,46,TOCOPILLA,485,Pulpo,1500000,,0.5,O,BN,PP
2017,3,2,46,TOCOPILLA,451,Lapa negra,1000000,,0.12,O,BN,PP
2017,3,2,50,ANTOFAGASTA,142,Huiro palo,200000,30,,O,BN,PP
2017,3,2,50,ANTOFAGASTA,141,Chascón o huiro negro,200000,30,,O,BN,PP
2017,3,2,38,HUACHAN,485,Pulpo,1500000,,0.95,B,BN,PP
2017,3,2,38,HUACHAN,142,Huiro palo,200000,30,3.5,O,BN,PP
2017,3,2,38,HUACHAN,141,Chascón o huiro negro,350000,30,6.8,O,BN,PP
2017,3,2,56,TALTAL,141,Chascón o huiro negro,380000,30,1,O,BN,PP
2017,3,2,56,TALTAL,142,Huiro palo,270000,30,1,O,BN,PP
2017,3,2,56,TALTAL,451,Lapa negra,650000,,1,O,BN,PP
2017,3,2,56,TALTAL,262,Pejeperro,4000000,,1,B,BN,CHD
2017,3,2,56,TALTAL,207,Apañado,4000000,,1,B,BN,CHD
2017,3,2,56,TALTAL,227,Congrio colorado,4000000,,1,B,BN,CHD
2017,3,2,56,TALTAL,231,Dorado de altura,2500000,,1,B - L,BN,CHD
2017,3,2,56,TALTAL,226,Cojinoba del norte,3000000,,1,B - L,BN,CHD
2017,3,2,56,TALTAL,221,Cabrilla común,2000000,,1,B,BN,CHD
2017,3,2,56,TALTAL,252,Vieja o mulata,3500000,,1,B,BN,CHD
2017,3,2,56,TALTAL,266,Albacora o pez espada,3800000,,1,O,BN,CHD
2017,3,2,56,TALTAL,236,Lenguado de ojos chicos,4000000,,1,B,BN,CHD
2017,3,2,56,TALTAL,485,Pulpo,1800000,,1,O,BN,PP
2017,3,2,56,TALTAL,810,Erizo,480000,,1,O,BN,CHD
2017,3,2,56,TALTAL,141,Chascón o huiro negro,380000,30,1,O,BN,PP
2017,3,2,56,TALTAL,142,Huiro palo,270000,30,1,O,BN,PP
2017,3,2,56,TALTAL,451,Lapa negra,650000,,1,B - O,BN,PP
2017,3,2,56,TALTAL,262,Pejeperro,4000000,,1,B ,BN,CHD
2017,3,2,56,TALTAL,207,Apañado,4000000,,1,B ,BN,CHD
2017,3,2,56,TALTAL,227,Congrio colorado,4000000,,1,B ,BN,CHD
2017,3,2,56,TALTAL,231,Dorado de altura,2500000,,1,B - L,BN,CHD
2017,3,2,56,TALTAL,226,Cojinoba del norte,3000000,,1,B - L,BN,CHD
2017,3,2,56,TALTAL,221,Cabrilla común,2000000,,1,B,BN,CHD
2017,3,2,56,TALTAL,252,Vieja o mulata,3500000,,1,B,BN,CHD
2017,3,2,56,TALTAL,266,Albacora o pez espada,4000000,,1,O,BN,CHD
2017,3,2,56,TALTAL,236,Lenguado de ojos chicos,4000000,,1,B,BN,CHD
2017,3,2,56,TALTAL,485,Pulpo,1900000,,1,O,BN,PP
2017,3,2,56,TALTAL,810,Erizo,480000,,1,O,BN,CHD
2017,3,3,76,CALDERA,201,Marlin,3000000,,0.04,L,BN,CHD
2017,3,3,76,CALDERA,217,Bacalao de profundidad,12700000,,16.77,L,BN,PP
2017,3,3,76,CALDERA,218,Caballa,2150000,,2.04,L,BN,PP
2017,3,3,76,CALDERA,227,Congrio colorado,2500000,,0.6,B,BN,CHD
2017,3,3,76,CALDERA,231,Dorado de altura,2500000,,1.83,B - L,BN,CHD
2017,3,3,76,CALDERA,234,Jurel,2150000,,0.73,L,BN,PP
2017,3,3,76,CALDERA,266,Albacora o pez espada,3000000,,2.52,B - L,BN,CHD
2017,3,3,76,CALDERA,485,Pulpo,3500000,,0.02,B,BN,CHD
2017,3,3,76,CALDERA,652,Jaiba mora,1000000,,0.31,B,BN,CHD
2017,3,3,76,CALDERA,207,Apañado,2000000,,0.04,B,BN,CHD
2017,3,3,76,CALDERA,249,Bacaladillo o mote,1000000,,17,L,BN,PP
2017,3,3,76,CALDERA,141,Chascón o huiro negro,370000,35,10.35,O,BN,PP
2017,3,3,78,HUASCO,820,Piure,120000,,4.62,B,BN,CHD
2017,3,3,78,HUASCO,266,Albacora o pez espada,2000000,,0.82,B,BN,CHD
2017,3,3,78,HUASCO,406,Almeja,1000000,,0.22,B,BN,CHD
2017,3,3,78,HUASCO,207,Apañado,1200000,,0.01,B,BN,CHD
2017,3,3,78,HUASCO,242,Merluza común,1100000,,0.2,B,BN,CHD
2017,3,3,78,HUASCO,451,Lapa negra,1000000,,0.55,B,BN,CHD
2017,3,3,78,HUASCO,652,Jaiba mora,300000,,0.32,B,BN,CHD
2017,3,3,78,HUASCO,234,Jurel,1000000,,0.22,B,BN,CHD
2017,3,3,78,HUASCO,227,Congrio colorado,2000000,,0.49,B,BN,CHD
2017,3,3,78,HUASCO,282,Sierra,1100000,,0.24,B,BN,CHD
2017,3,3,78,HUASCO,218,Caballa,1400000,,0.03,B,BN,CHD
2017,3,3,78,HUASCO,221,Cabrilla común,1200000,,0.02,B,BN,CHD
2017,3,3,78,HUASCO,204,Breca o Vilagay,500000,,0.01,B,BN,CHD
2017,3,3,78,HUASCO,236,Lenguado de ojos chicos,3000000,,,B,BN,CHD
2017,3,3,78,HUASCO,412,Caracol tegula,250000,,0.18,B,BN,CHD
2017,3,3,78,HUASCO,231,Dorado de altura,1200000,,8.14,B,BN,CHD
2017,3,3,78,HUASCO,141,Chascón o huiro negro,340000,35,179,O,BN,PP
2017,3,3,78,HUASCO,142,Huiro palo,120000,30,30,O,BN,PP
2017,3,3,78,HUASCO,145,Huiro,80000,35,,O,BN,PP
2017,3,3,74,CHAÑARAL,258,Pejegallo,2000000,,0.19,B,BN,CHD
2017,3,3,74,CHAÑARAL,266,Albacora o pez espada,3000000,,1.27,L,BN,CHD
2017,3,3,74,CHAÑARAL,214,Bonito,2000000,,0.17,B,BN,CHD
2017,3,3,74,CHAÑARAL,220,Cabrilla,2000000,,0.03,B,BN,CHD
2017,3,3,74,CHAÑARAL,227,Congrio colorado,4000000,,0.62,B,BN,CHD
2017,3,3,74,CHAÑARAL,229,Congrio negro,3000000,,0.07,B,BN,CHD
2017,3,3,74,CHAÑARAL,230,Corvina,3500000,,0.31,B,BN,CHD
2017,3,3,74,CHAÑARAL,231,Dorado de altura,2500000,,11.79,L,BN,CHD
2017,3,3,74,CHAÑARAL,234,Jurel,2500000,,0.11,L,BN,CHD
2017,3,3,74,CHAÑARAL,236,Lenguado de ojos chicos,2500000,,0.06,B,BN,CHD
2017,3,3,74,CHAÑARAL,262,Pejeperro,2000000,,0.01,B,BN,CHD
2017,3,3,74,CHAÑARAL,485,Pulpo,3000000,,0.17,B,BN,CHD
2017,3,3,74,CHAÑARAL,284,Tiburón o marrajo,2000000,,0.58,B,BN,CHD
2017,3,5,230,SAN ANTONIO,242,Merluza común,1150000,,,B,BN,CHD
2017,1,8,374,LEBU,445,Jibia o calamar rojo,250000,,22,B,BN,PP
2017,3,5,230,SAN ANTONIO,651,Jaiba limón,900000,,,B,BN,CHD
2017,3,5,230,SAN ANTONIO,289,Vidriola,1600000,,,B,BN,CHD
2017,3,5,230,SAN ANTONIO,227,Congrio colorado,5000000,,,B,BN,CHD
2017,3,5,230,SAN ANTONIO,217,Bacalao de profundidad,12600000,,,L,BN,PP
2017,3,7,286,CURANIPE,242,Merluza común,1032889,,3.49,B,BN,CHD
2017,3,7,286,CURANIPE,274,Reineta,304000,,7.6,B,BN,CHD
2017,3,7,286,CURANIPE,242,Merluza común,250000,,0.68,B,BN,CHD
2017,3,7,268,DUAO,242,Merluza común,1037000,,,B,BN,CHD
2017,3,8,336,SAN VICENTE,644,Picoroco,400000,,0.4,B,BN,CHD
2017,3,8,336,SAN VICENTE,644,Picoroco,400000,,0.8,B,BN,CHD
2017,3,8,336,SAN VICENTE,820,Piure,200000,,0.55,B,BN,CHD
2017,3,8,336,SAN VICENTE,820,Piure,200000,,45,B,BN,CHD
2017,3,8,306,COLIUMO,130,Pelillo,400000,20,0.4,O,BN,PP
2017,3,8,306,COLIUMO,282,Sierra,600000,,0.7,B,BN,CHD
2017,1,5,230,SAN ANTONIO,445,Jibia o calamar rojo,200000,,,B,BN,CHD
2017,3,8,306,COLIUMO,653,Jaiba peluda,1000000,,0.03,B,BN,CHD
2017,3,8,306,COLIUMO,282,Sierra,600000,,0.5,B,BN,CHD
2016,1,8,350,LO ROJAS,445,Jibia o calamar rojo,119000,,15,L,BN,CHD - PP
2017,3,8,306,COLIUMO,653,Jaiba peluda,1000000,,0.05,B,BN,CHD
2017,3,8,350,LO ROJAS,242,Merluza común,1300000,,3,L,BN,CHD - PP
2017,3,8,350,LO ROJAS,444,Huepo o navaja de mar,1070000,,8,B,BN,CHD - PP
2017,3,8,350,LO ROJAS,465,Navajuela,536000,,14,B,BN,CHD - PP
2017,3,8,350,LO ROJAS,234,Jurel,820000,,4,B-L,BN,CHD - PP
2017,3,8,350,LO ROJAS,407,Juliana o tawera,140000,,4,B,BN,CHD - PP
2017,3,8,350,LO ROJAS,658,Jaiba reina,980000,,0.1,B,BN,CHD - PP
2017,3,8,350,LO ROJAS,276,Sardina común,119000,,30,L,BN,PP
2017,3,8,350,LO ROJAS,205,Anchoveta,119000,,5,L,BN,PP
2017,3,8,350,LO ROJAS,658,Jaiba reina,980000,,0.1,B,BN,CHD-PP
2017,3,8,350,LO ROJAS,276,Sardina común,119000,,30,L,BN,PP
2017,3,8,350,LO ROJAS,205,Anchoveta,119000,,5,L,BN,PP
2017,3,8,350,LO ROJAS,653,Jaiba peluda,940000,,0.5,B,BN,CHD - PP
2014,6,8,350,LO ROJAS,445,Jibia o calamar rojo,110000,,5.2,L,BN,PP
2017,3,8,350,LO ROJAS,444,Huepo o navaja de mar,1070000,,2,B,BN,CHD-PP
2017,3,8,350,LO ROJAS,465,Navajuela,536000,,13,B,BN,CHD - PP
2017,3,8,350,LO ROJAS,234,Jurel,820000,,2,B - L,BN,CHD - PP
2017,3,8,350,LO ROJAS,407,Juliana o tawera,140000,,1,B,BN,CHD - PP
2017,3,8,350,LO ROJAS,658,Jaiba reina,980000,,0.1,B,BN,CHD - PP
2017,3,8,350,LO ROJAS,276,Sardina común,119000,,45,L,BN,PP
2017,3,8,350,LO ROJAS,205,Anchoveta,119000,,1,L,BN,PP
2017,3,8,350,LO ROJAS,242,Merluza común,1300000,,5,L,BN,CHD - PP
2014,5,8,350,LO ROJAS,445,Jibia o calamar rojo,120000,,4.5,L,BN,CHD - PP
2017,3,8,374,LEBU,274,Reineta,1600000,,15,B - L,BN,CHD
2014,5,8,336,LEBU,445,Jibia o calamar rojo,120000,,132,B,BN,PP
2014,5,8,336,LEBU,445,Jibia o calamar rojo,120000,,82,B,BN,PP
2017,3,8,374,LEBU,217,Bacalao de profundidad,12500000,,0.22,L,BN,PP
2017,3,8,374,LEBU,274,Reineta,1300000,,52,L,BN,CHD
2017,3,9,388,QUEULE,258,Pejegallo,800000,,1,L,,CHD
2017,3,9,388,QUEULE,230,Corvina,1800000,,1,L,,CHD
2017,3,9,388,QUEULE,226,Cojinoba del norte,2000000,,1,L,BN,CHD
2017,3,9,388,QUEULE,258,Pejegallo,800000,,,L,,CHD
2017,3,9,388,QUEULE,274,Reineta,1800000,,1,L,,CHD
2017,3,9,388,QUEULE,286,Tollo,800000,,1,L,,CHD
2017,3,9,388,QUEULE,230,Corvina,1800000,,1,L,,CHD
2017,3,9,388,QUEULE,226,Cojinoba del norte,1000000,,1,L,BN,CHD
2017,3,9,388,QUEULE,258,Pejegallo,800000,,,L,,CHD
2017,3,9,388,QUEULE,274,Reineta,1800000,,1,L,,CHD
2017,3,9,388,QUEULE,286,Tollo,800000,,1,L,,CHD
2017,3,14,412,NIEBLA,258,Pejegallo,1200000,,54,L,BN,PP
2017,3,14,412,NIEBLA,230,Corvina,1200000,,410,L,BN,PP
2017,3,14,412,NIEBLA,290,Besugo,800000,,761,L,BN,PP
2017,3,14,412,NIEBLA,228,Congrio dorado,2400000,,393,L,BN,PP
2017,3,14,412,NIEBLA,227,Congrio colorado,2400000,,35,L,BN,PP
2017,3,14,412,NIEBLA,260,Pejerrey de mar,700000,,162,L,BN,PP
2017,3,14,412,NIEBLA,238,Lisa,2000000,,18,L,BN,PP
2017,3,14,404,VALDIVIA,217,Bacalao de profundidad,13000000,,4.2,L,BN,PP
2017,3,14,699,EL PIOJO,110,Cochayuyo,500000,30,6.79,B,BN,PP
2017,3,14,699,EL PIOJO,137,Luga negra o crespa,500000,30,6.04,B,BN,PP
2017,3,10,417,PICHIPELLUCO,244,Merluza del sur o austral,1000000,,0.1,B,BN,CHD
2017,3,10,417,PICHIPELLUCO,228,Congrio dorado,3000000,,0.35,B,BN,CHD
2017,3,10,429,ANAHUAC,217,Bacalao de profundidad,13000000,,1.14,L,BN,PP
2017,3,10,429,ANAHUAC,425,Cholga,200000,,13,L,BN,CHD
2017,3,10,429,ANAHUAC,430,Chorito,200000,,0.53,L,BN,CHD
2017,3,10,429,ANAHUAC,217,Bacalao de profundidad,13000000,,2.4,L,BN,PP
2017,3,10,456,ANCUD,217,Bacalao de profundidad,12000000,,1.88,L,BN,PP
2017,3,10,494,QUELLON,406,Almeja,320000,,8.24,L,BN,CHD
2017,3,10,494,QUELLON,406,Almeja,320000,,11.4,L,BN,CHD
2017,3,10,494,QUELLON,654,Jaiba marmola,250000,,5.1,L,BN,PP
2017,3,10,494,QUELLON,810,Erizo,410000,,0.41,L,BN,CHD
2017,3,10,474,DALCAHUE,406,Almeja,320000,,1.2,L,BN,CHD
2017,3,10,494,QUELLON,217,Bacalao de profundidad,13000000,,5.83,L,BN,PP
2017,3,10,494,QUELLÓN,406,Almeja,320000,,7.4,L,BN,CHD
2017,3,10,494,DALCAHUE,406,Almeja,320000,,0.15,L,BN,CHD
2017,3,10,573,LA VEGA,406,Almeja,500000,,2.2,L,BN,CHD
2017,3,10,573,LA VEGA,440,Culengue,300000,,0.7,L,BN,PP
2017,3,10,573,LA VEGA,408,Tumbao,200000,,0.85,L,BN,PP
2017,3,10,573,LA VEGA,435,Choro,250000,,3,L,BN,CHD
2017,3,10,573,LA VEGA,435,Choro,500000,,0.45,L,BN,CHD
2017,3,10,494,QUELLÓN,406,Almeja,320000,,7.12,L,BN,CHD
2017,3,11,514,PUERTO AYSEN,406,Almeja,380000,,,L,BN,PP
2017,3,11,514,PUERTO AYSEN,267,Puye,8500000,,,L,,PP
2017,3,11,514,PUERTO AYSEN,425,Cholga,150000,,,L,,PP
2017,3,11,514,PUERTO AYSEN,435,Choro,150000,,,L,,PP
2017,3,11,514,PUERTO AYSEN,270,Robalo,700000,,,L,,PP
2017,3,11,514,PUERTO AYSEN,440,Culengue,250000,,,L,,PP
2017,3,11,514,PUERTO AYSEN,244,Merluza del sur o austral,1100000,,,L,,PP
2017,3,11,514,PUERTO AYSEN,228,Congrio dorado,1400000,,,L,BN,PP
2017,3,11,514,PUERTO AYSEN,275,Sardina austral o del sur,50000,,,L,,PP
2017,3,11,514,PUERTO AYSEN,654,Jaiba marmola,700000,,,L,,PP
2017,3,11,514,PUERTO AYSEN,136,Luga roja,270000,30,,L,,PP
2017,3,11,514,PUERTO AYSEN,406,Almeja,380000,,,L,BN,PP
2017,3,11,514,PUERTO AYSEN,267,Puye,8500000,,,L,,PP
2017,3,11,514,PUERTO AYSEN,425,Cholga,150000,,,L,,PP
2017,3,11,514,PUERTO AYSEN,435,Choro,150000,,,L,,PP
2017,3,11,514,PUERTO AYSEN,270,Robalo,700000,,,L,,PP
2017,3,11,514,PUERTO AYSEN,440,Culengue,250000,,,L,,PP
2017,3,11,514,PUERTO AYSEN,244,Merluza del sur o austral,1100000,,,L,,PP
2017,3,11,514,PUERTO AYSEN,228,Congrio dorado,1400000,,,L,BN,PP
2017,3,11,514,PUERTO AYSEN,275,Sardina austral o del sur,50000,,,L,,PP
2017,3,11,514,PUERTO AYSEN,654,Jaiba marmola,170000,,,L,,PP
2017,3,11,514,PUERTO AYSEN,136,Luga roja,270000,30,,L,,PP
2017,3,12,534,PUNTA ARENAS,475,Ostión del sur,787000,,60.79,O,BN,PP
2017,3,12,534,PUNTA ARENAS,475,Ostión del sur,800000,,5.1,O,BN,PP
2017,3,12,534,PUNTA ARENAS,444,Huepo o navaja de mar,600000,,6.05,O,BN,PP
2017,3,12,534,PUNTA ARENAS,620,Centollón,750000,,6.73,O,BN,PP
2017,3,12,534,PUNTA ARENAS,810,Erizo,605000,,2.7,O,BN,PP
2017,3,12,534,PUNTA ARENAS,810,Erizo,470000,,12.9,O,BN,PP
2017,3,12,534,PUNTA ARENAS,810,Erizo,560000,,13.97,O,BN,PP
2017,3,12,534,PUNTA ARENAS,620,Centollón,850000,,10.14,O,BN,PP
2017,3,12,534,PUNTA ARENAS,444,Huepo o navaja de mar,546000,,1,O,BN,PP
2017,3,12,534,PUNTA ARENAS,444,Huepo o navaja de mar,600000,,0.64,O,BN,PP
2017,3,12,536,PUERTO NATALES,475,Ostión del sur,450000,,19,L,BN,PP
2017,3,12,536,PUERTO NATALES,228,Congrio dorado,1800000,,2,L,BN,PP
2017,3,12,536,PUERTO NATALES,244,Merluza del sur o austral,2000000,,0.2,B,BN,CHD
2017,3,12,536,PUERTO NATALES,270,Robalo,1500000,,0.17,B,BN,CHD
2017,3,12,536,PUERTO NATALES,425,Cholga,275000,,3,B,BN,CHD
2017,3,12,536,PUERTO NATALES,810,Erizo,550000,,392,B,BN,PP
2017,3,12,536,PUERTO NATALES,244,Merluza del sur o austral,1500000,,0.67,B,BN,PP
2017,3,12,536,PUERTO NATALES,270,Robalo,1500000,,0.2,B,BN,PP
2017,3,12,536,PUERTO NATALES,455,Loco,2703000,,1.49,L,BN,PP
2017,4,15,4,ARICA,271,Rococo,2000000,,0.5,B,BN,CHD
2017,4,15,4,ARICA,820,Piure,350000,,0.15,B,BN,CHD
2017,4,15,4,ARICA,260,Pejerrey de mar,1500000,,0.04,B,BN,CHD
2017,4,15,4,ARICA,214,Bonito,2500000,,0.07,B,BN,CHD
2017,4,15,4,ARICA,451,Lapa negra,2000000,,0.04,B,BN,CHD
2017,4,15,4,ARICA,238,Lisa,3000000,,0.03,B,BN,CHD
2017,4,15,4,ARICA,238,Lisa,2000000,,0.04,B,BN,CHD
2017,4,15,4,ARICA,810,Erizo,800000,,0.06,B,BN,CHD
2017,4,15,4,ARICA,280,Sargo,3000000,,0.03,B,BN,CHD
2017,4,15,4,ARICA,234,Jurel,2500000,,0.04,B,BN,CHD
2017,4,15,4,ARICA,211,Azulejo,2000000,,0.05,B,BN,CHD
2017,4,15,4,ARICA,230,Corvina,1000000,,0.09,B,BN,CHD
2017,4,15,4,ARICA,226,Cojinoba del norte,2000000,,0.05,B,BN,CHD
2017,4,15,4,ARICA,291,Bilagay,2000000,,0.04,B,BN,CHD
2017,4,1,8,RIQUELME,226,Cojinoba del norte,2800000,,0.06,L,BN,CHD
2017,4,1,8,RIQUELME,230,Corvina,3700000,,0.08,L,BN,CHD
2017,4,1,8,RIQUELME,810,Erizo,125000,,1.5,B,BN,CHD
2017,4,1,10,CAVANCHA,284,Tiburón o marrajo,2000000,,0.13,L,BN,CHD
2017,4,1,10,CAVANCHA,211,Azulejo,800000,,0.84,L,BN,CHD
2017,4,1,10,CAVANCHA,217,Bacalao de profundidad,12800000,,1.16,L,BN,CHD
2017,4,1,10,CAVANCHA,485,Pulpo,1400000,,0.12,B,BN,PP
2017,4,1,10,CAVANCHA,406,Almeja,500000,,0.49,B,BN,CHD
